EmployeeID,LastName,FirstName,PhoneNumber,StreetNumber_Address,StreetName_Address,City_Address,State_Address,ZipCode_Address,DateofHire,Supervisor,Sex,Race,Ethnicity,Age,Disability,Veteran
1333,Reese,Davis,5559076846,6170,SW Liberty Blvd,Portland,Oregon,97201,12/25/2015,"Thortan, Megan",Male,White,NonHispanicLatino,37.99,No,No
1334,Liggins,Roma,5559436849,3409,SW Queens Blvd,Gresham,Oregon,97269,12/25/2015,"Lindsay, John",Female,Black,NonHispanicLatino,34.25,No,No
1335,Vedder,Aaliyah,5558882315,6177,SE Bleeker St,Portland,Oregon,97243,12/26/2015,"Lindsay, John",Female,Asian,NonHispanicLatino,36.51,No,No
1336,Mirelez,Reed,5551896074,1300,W Kentucky Pl,Portland,Oregon,97265,12/26/2015,"Terrance, Megan",Male,Asian,NonHispanicLatino,32.42,No,No
1337,Groat,Clarence,5557299292,1194,SW Indiana Ave,Portland,Oregon,97250,12/26/2015,"Thortan, Megan",Male,Asian,HispanicLatino,35.3,No,No
1338,Sahr,Kelly,5555677676,5463,SW Skidmore Blvd,Portland,Oregon,97251,12/26/2015,"Garcia, Lilia",Male,Asian,HispanicLatino,32.21,No,No
1339,Guse,Alejandrina,5554314957,3907,NE Adams Way,Portland,Oregon,97218,12/28/2015,"Grant, Jamal",Female,Asian,HispanicLatino,34.82,No,No
1340,Konrad,Delia,5558029547,3870,NW Nevada Way,Gresham,Oregon,97247,1/2/2016,"Garcia, Lilia",Female,White,HispanicLatino,30.56,No,No
1341,Rossignol,Anastasia,5558353948,8381,SE Chatanooga Blvd,Portland,Oregon,97216,1/2/2016,"Ali, Hafsa",Female,Black,NonHispanicLatino,32.2,No,No
1342,Fuentes,Charles,5556260220,4440,E 22nd Ave,Beaverton,Oregon,97267,1/2/2016,"Grant, Jamal",Male,White,NonHispanicLatino,33.97,No,No
1343,Waye,Alfonso,5555173803,2152,SE Harvard Tr,Portland,Oregon,97205,1/3/2016,"Grant, Jamal",Male,Asian,HispanicLatino,28.64,No,Yes
1344,Hanna,Leah,5557847499,6131,NW Kenyon Blvd,Portland,Oregon,97219,1/4/2016,"Ali, Hafsa",Female,Black,NonHispanicLatino,32.69,No,No
1345,Meyer,Tiffani,5551088062,4160,SE Tillikum Way,Gresham,Oregon,97280,1/5/2016,"Terrance, Megan",Female,White,NonHispanicLatino,35.58,No,No
1346,Lincoln,Wilmer,5559076624,7429,W California Rd,Portland,Oregon,97238,1/6/2016,"Terrance, Megan",Male,White,NonHispanicLatino,38.58,No,No
1347,Bearden,Thomasina,5556523942,7007,NE 7th Ave,Portland,Oregon,97286,1/6/2016,"Brock, Sarah",Female,White,NonHispanicLatino,30.15,No,No
1348,Pitcher,Paige,5555471871,3218,NE Oberlin Way,Portland,Oregon,97313,1/7/2016,"Terrance, Megan",Female,Black,NonHispanicLatino,32.91,No,No
1349,Joynes,Linda,5559435763,2910,NW Nantucket Way,Portland,Oregon,97222,1/8/2016,"Smith, Eleanor",Female,Asian,NonHispanicLatino,33.7,No,No
1350,Yearwood,Ronaldo,5558958127,2151,NE Harvard Ct,Portland,Oregon,97247,1/8/2016,"Garcia, Lilia",Male,Asian,HispanicLatino,27.83,No,No
1351,Parikh,Lionel,5555604916,2855,S Liberty Tr,Portland,Oregon,97255,1/10/2016,"Brock, Sarah",Male,White,NonHispanicLatino,39.98,No,No
1352,Berens,Shira,5552754974,2362,NE Washington Blvd,Portland,Oregon,97278,1/11/2016,"Smith, Eleanor",Female,Asian,NonHispanicLatino,34.64,No,No
1353,Ruiz,Michael,5557704062,3185,NW California Way,Vancouver,Washington,97297,1/11/2016,"Ali, Hafsa",Male,White,NonHispanicLatino,32.94,No,No
1354,Scism,David,5552245455,7834,E Liberty Ave,Beaverton,Oregon,97243,1/11/2016,"Terrance, Megan",Male,White,NonHispanicLatino,38.13,No,No
1355,Schleich,Arla,5558328115,1613,NW Hood Blvd,Portland,Oregon,97224,1/11/2016,"Terrance, Megan",Female,White,NonHispanicLatino,33.38,No,No
1356,Hanna,Idella,5559730845,9315,SE Martin Blvd,Vancouver,Washington,97289,1/13/2016,"Grant, Jamal",Female,Asian,HispanicLatino,35.29,No,No
1357,Danaher,Myrtie,5557177323,6269,SW Parkside St,Portland,Oregon,97267,1/14/2016,"Garcia, Lilia",Female,White,HispanicLatino,29.91,No,No
1358,Large,Bennie,5559102253,1708,S Salmon St,Portland,Oregon,97222,1/15/2016,"Brock, Sarah",Male,White,NonHispanicLatino,32.44,No,No
1359,Bonilla,Erin,5555068141,5757,SE Kentucky Way,Portland,Oregon,97218,1/16/2016,"Lindsay, John",Female,White,NonHispanicLatino,28.44,No,No
1360,Pavlak,Jerome,5554404793,6820,NE Freedom Ln,Portland,Oregon,97309,1/16/2016,"Garcia, Lilia",Male,Asian,NonHispanicLatino,34.67,Yes,No
1361,Gainer,Elna,5557897835,1690,SW 116th Ct,Washougal,Washington,97229,1/16/2016,"Terrance, Megan",Female,Asian,HispanicLatino,32.48,No,No
1362,Crossett,Jacinta,5554695114,5562,SE Truman  Blvd,Vancouver,Washington,97239,1/16/2016,"Smith, Eleanor",Female,Black,NonHispanicLatino,23.75,No,No
1363,Malloy,Phoebe,5554481507,4152,W Bush  Way,Vancouver,Washington,97252,1/18/2016,"Thortan, Megan",Female,Black,HispanicLatino,36.07,No,Yes
1364,Schweiger,Lakeesha,5552075494,8177,SW Washington Blvd,Portland,Oregon,97278,1/18/2016,"Grant, Jamal",Female,White,NonHispanicLatino,40.08,No,No
1365,Montana,Joellen,5557854438,8104,SE Mississippi Blvd,Portland,Oregon,97274,1/19/2016,"Lindsay, John",Female,Asian,NonHispanicLatino,30.09,No,No
1366,Korhonen,Rosetta,5554340581,5907,NE Bachelor St,Portland,Oregon,97212,1/19/2016,"Garcia, Lilia",Female,Asian,HispanicLatino,34.62,Yes,No
1367,Pellegren,Cody,5559776547,9948,W Adams Dr,Hillsboro,Oregon,97285,1/21/2016,"Lindsay, John",Male,White,NonHispanicLatino,36.34,No,Yes
1368,Lanz,Don,5551659667,874,NE Riverview Rd,Portland,Oregon,97277,1/21/2016,"Lindsay, John",Male,Asian,NonHispanicLatino,30.37,No,No
1369,Bowman,Fernanda,5553885483,688,NW 44th Way,Vancouver,Washington,97225,1/21/2016,"Thortan, Megan",Female,Asian,NonHispanicLatino,33.75,No,No
1370,Levy,Millard,5556813276,5029,NE Liberty Way,Portland,Oregon,97219,1/21/2016,"Garcia, Lilia",Male,White,NonHispanicLatino,34.06,No,No
1371,Furman,Sebastian,5556378883,4083,SE Green Rd,Portland,Oregon,97237,1/22/2016,"Ali, Hafsa",Male,Asian,NonHispanicLatino,33.38,No,No
1372,Morelli,Joelle,5554191309,911,SW Bleeker Blvd,Portland,Oregon,97308,1/22/2016,"Brock, Sarah",Female,White,NonHispanicLatino,35.77,No,No
1373,McCormick,Nicholle,5551625127,5007,NE Queens Blvd,Beaverton,Oregon,97222,1/23/2016,"Brock, Sarah",Female,White,NonHispanicLatino,29.11,No,No
1374,Bishara,Raphael,5553588850,2632,N 8th Ct,Beaverton,Oregon,97201,1/23/2016,"Smith, Eleanor",Male,Black,HispanicLatino,35.27,No,No
1375,Bantham,Darius,5557866874,6607,NW Sierra Way,Vancouver,Washington,97239,1/24/2016,"Brock, Sarah",Male,Asian,NonHispanicLatino,35.56,No,No
1376,Gill,Clint,5551904938,6518,SE Parkside Blvd,Camas,Washington,97237,1/24/2016,"Terrance, Megan",Male,Asian,NonHispanicLatino,34.81,No,No
1377,Little,Avery,5553992036,6827,W Brooklyn Dr,Portland,Oregon,97254,1/24/2016,"Smith, Eleanor",Male,Black,HispanicLatino,35.06,No,No
1378,Ruiz,Tuan,5553508942,6578,SW Tillikum Ln,Portland,Oregon,97221,1/26/2016,"Grant, Jamal",Male,White,NonHispanicLatino,31.1,No,No
1379,Deleon,Giuseppina,5556869477,3052,SE Farm Way,Washougal,Washington,97258,1/27/2016,"Ali, Hafsa",Female,Asian,NonHispanicLatino,31.27,No,No
1380,Lindsey,Eliza,5559277382,3696,NW Indiana Way,Portland,Oregon,97243,1/27/2016,"Grant, Jamal",Female,Asian,NonHispanicLatino,32.73,No,No
1381,Love,Rafaela,5558206729,8346,NE Bleeker Way,Portland,Oregon,97242,1/27/2016,"Ali, Hafsa",Female,Asian,HispanicLatino,35.63,No,No
1382,Mathews,Maudie,5555683499,8959,NW Kentucky Blvd,Portland,Oregon,97205,1/27/2016,"Ali, Hafsa",Female,Asian,NonHispanicLatino,32,No,No
1383,Atkins,Alissa,5552835332,1442,NW Liberty Way,Beaverton,Oregon,97290,1/28/2016,"Brock, Sarah",Female,White,HispanicLatino,30.13,No,No
1384,Cohen,Jake,5554334609,1513,SW Alberta Ct,Portland,Oregon,97209,1/28/2016,"Thortan, Megan",Male,Asian,NonHispanicLatino,35.51,No,No
1385,Harper,Laura,5559844681,8667,SW Lanter Way,Portland,Oregon,97312,1/28/2016,"Grant, Jamal",Female,Asian,HispanicLatino,28.41,No,No
1386,Nicholson,Lauren,5559369181,6428,SW Richards Blvd,Portland,Oregon,97245,1/30/2016,"Brock, Sarah",Female,Asian,HispanicLatino,38.41,No,No
1387,Gardner,Laurita,5553824628,3905,NW California Way,Portland,Oregon,97226,1/31/2016,"Lindsay, John",Female,White,NonHispanicLatino,28.2,No,No
1388,Gould,Linda,5557789312,6514,NE Kenyon Blvd,Portland,Oregon,97255,1/31/2016,"Smith, Eleanor",Female,Asian,NonHispanicLatino,37.66,No,No
1389,Holmes,Alejandro,5551824476,5792,S 22nd Ln,Portland,Oregon,97211,2/1/2016,"Thortan, Megan",Male,Asian,HispanicLatino,32.09,No,No
1390,Young,Barbara,5554339064,1389,SE Hood St,Portland,Oregon,97283,2/2/2016,"Lindsay, John",Female,White,HispanicLatino,40.8,No,No
1391,Aguilar,Channing,5553856604,1583,SE Jefferson St,Gresham,Oregon,97232,2/4/2016,"Grant, Jamal",Female,White,NonHispanicLatino,31.46,No,No
1392,Benton,Cindy,5559759597,8300,SW Marymount Way,Portland,Oregon,97206,2/5/2016,"Terrance, Megan",Female,White,NonHispanicLatino,31.02,No,Yes
1393,Maxwell,Percy,5554065884,3465,NE Indiana Way,Portland,Oregon,97247,2/7/2016,"Grant, Jamal",Male,Asian,HispanicLatino,37.53,No,No
1394,Carr,Catherine,5554447939,9315,SE Liberty St,Gresham,Oregon,97215,2/8/2016,"Ali, Hafsa",Female,Asian,HispanicLatino,38.74,No,No
1395,Tomson,Cassandra,5553903819,2523,W Roosevelt  St,Portland,Oregon,97253,2/9/2016,"Lindsay, John",Female,Black,NonHispanicLatino,35.78,Yes,No
1396,Rue,Liu,5555115987,4951,SW 20th Ct,Portland,Oregon,97236,2/11/2016,"Smith, Eleanor",Female,Asian,NonHispanicLatino,33.35,No,No
1397,Wein,Kenan,5551791394,6302,NW Alberta Way,Portland,Oregon,97222,2/11/2016,"Ali, Hafsa",Male,White,NonHispanicLatino,36.2,No,No
1398,Cuellar,James,5556064812,5352,W Green Ave,Portland,Oregon,97206,2/12/2016,"Garcia, Lilia",Male,White,NonHispanicLatino,37.7,Yes,Yes
1399,Henson,Derek,5556134178,3212,N Green Ave,Portland,Oregon,97294,2/14/2016,"Grant, Jamal",Male,Black,NonHispanicLatino,36.22,No,No
1400,Nims,Keila,5557202385,8661,NE Harrison  Ave,Vancouver,Washington,97204,2/14/2016,"Ali, Hafsa",Female,Black,NonHispanicLatino,37.63,No,No
1401,Garza,Dreama,5558523991,9073,SW Maple Ln,Portland,Oregon,97267,2/16/2016,"Lindsay, John",Female,Asian,NonHispanicLatino,40.41,No,No
1402,Stuart,Aleida,5555847295,5335,NE Nixon  Way,Portland,Oregon,97303,2/16/2016,"Terrance, Megan",Female,Asian,NonHispanicLatino,37.41,No,No
1403,Pandom,Chun,5558138891,9378,E Parkside Dr,Portland,Oregon,97249,2/19/2016,"Thortan, Megan",Male,Asian,NonHispanicLatino,36.99,No,No
1404,Zajac,Tyson,5559299592,8135,SW Water Ct,Portland,Oregon,97302,2/22/2016,"Terrance, Megan",Male,White,NonHispanicLatino,35.41,No,No
1405,Kwiecien,Jinny,5557168004,3184,SW Tyler  St,Washougal,Washington,97202,2/23/2016,"Smith, Eleanor",Female,Asian,NonHispanicLatino,37.16,No,No
1406,Cooley,John,5554314383,8517,W Whitney Dr,Portland,Oregon,97306,2/24/2016,"Thortan, Megan",Male,Asian,HispanicLatino,30.43,No,No
1407,Ives,Keshia,5556327323,9022,SE 83rd Blvd,Beaverton,Oregon,97266,2/24/2016,"Smith, Eleanor",Female,Asian,HispanicLatino,39.69,No,No
1408,Joynes,Ewa,5558862418,892,W Cleveland  Pl,Portland,Oregon,97222,2/25/2016,"Grant, Jamal",Female,White,NonHispanicLatino,34.41,No,No
1409,Yearwood,Horace,5552639954,3454,NE Nantucket St,Portland,Oregon,97287,2/26/2016,"Smith, Eleanor",Male,White,NonHispanicLatino,40.35,No,No
1410,Parikh,Juanita,5555913250,4123,SE Johnson  Ave,Beaverton,Oregon,97201,2/27/2016,"Brock, Sarah",Female,Asian,HispanicLatino,31.6,No,No
1411,Berens,Floyd,5551129139,4390,NW Nevada Ct,Portland,Oregon,97257,2/27/2016,"Brock, Sarah",Male,White,NonHispanicLatino,35.46,No,No
1412,Ruiz,Darryl,5559785624,6274,NW Oberlin Rd,Portland,Oregon,97270,2/28/2016,"Brock, Sarah",Male,Asian,HispanicLatino,38.07,No,No
1413,Scism,Sang,5554799613,6746,S Blue Way,Portland,Oregon,97267,2/29/2016,"Lindsay, John",Male,Asian,NonHispanicLatino,33.9,No,No
1414,Schleich,Eduardo,5556438927,7162,N Mississippi Blvd,Portland,Oregon,97255,3/2/2016,"Ali, Hafsa",Male,Asian,NonHispanicLatino,35.62,No,No
1415,Rachet,Heidy,5558629241,1702,N 4th Dr,Portland,Oregon,97223,3/2/2016,"Brock, Sarah",Female,White,NonHispanicLatino,30.26,No,No
1416,Danaher,Reynaldo,5551436107,7067,E Kentucky Blvd,Beaverton,Oregon,97289,3/4/2016,"Lindsay, John",Male,White,NonHispanicLatino,34.1,No,No
1417,Large,Mark,5557012945,4308,W Hood Blvd,Portland,Oregon,97254,3/4/2016,"Thortan, Megan",Male,White,NonHispanicLatino,32.35,No,No
1418,Bonilla,Simona,5554074733,1189,E Taylor  Ave,Gresham,Oregon,97220,3/5/2016,"Brock, Sarah",Female,White,NonHispanicLatino,32.78,No,No
1419,Pavlak,Tammy,5554763271,3385,N Hickory Blvd,Portland,Oregon,97228,3/7/2016,"Terrance, Megan",Female,Black,NonHispanicLatino,31.56,No,No
1420,Gainer,Kiesha,5556819451,1922,NE Rapids Blvd,Vancouver,Washington,97311,3/7/2016,"Lindsay, John",Female,White,NonHispanicLatino,32.24,No,No
1421,Crossett,Lillie,5558968179,231,NW Johnson  Ct,Portland,Oregon,97291,3/8/2016,"Lindsay, John",Female,White,NonHispanicLatino,35.77,No,No
1422,Malloy,Danica,5555993044,9661,N 23rd Tr,Portland,Oregon,97251,3/8/2016,"Smith, Eleanor",Female,Asian,NonHispanicLatino,32.09,No,No
1423,Schweiger,Hildegarde,5559694389,4018,W Ash St,Portland,Oregon,97270,3/9/2016,"Brock, Sarah",Female,White,NonHispanicLatino,36.65,No,No
1424,Montana,Ardis,5554139696,5355,SE Roosevelt  Blvd,Vancouver,Washington,97218,3/10/2016,"Lindsay, John",Female,White,NonHispanicLatino,35.14,No,No
1425,Moon,Val,5556673718,674,E Jackson Ln,Portland,Oregon,97264,3/10/2016,"Ali, Hafsa",Male,Asian,NonHispanicLatino,28.69,No,No
1426,Takahashi,Christine,5552748305,8002,SE Ford  Ave,Portland,Oregon,97303,3/11/2016,"Brock, Sarah",Female,Asian,HispanicLatino,37.36,No,No
1427,Mcafee,Omar,5558881102,1691,W Nantucket Blvd,Portland,Oregon,97267,3/13/2016,"Thortan, Megan",Male,White,NonHispanicLatino,33.37,No,No
1428,McMahon,Bobbi,5552142571,8276,SW Grant  Way,Vancouver,Washington,97202,3/14/2016,"Smith, Eleanor",Female,Black,HispanicLatino,31.63,No,No
1429,Duffield,Tracy,5558997664,9438,NE Nantucket St,Portland,Oregon,97275,3/14/2016,"Thortan, Megan",Male,White,NonHispanicLatino,34.26,No,Yes
1430,Bedoya,Aurea,5551307210,3793,SE Hayes  Rd,Portland,Oregon,97220,3/15/2016,"Grant, Jamal",Female,Asian,NonHispanicLatino,29.67,No,No
1431,Chaney,Theodore,5551957842,9713,NW 7th Blvd,Vancouver,Washington,97246,3/15/2016,"Grant, Jamal",Male,White,NonHispanicLatino,31.49,No,No
1432,Brawn,Season,5559068788,6668,SE 8th Pl,Portland,Oregon,97291,3/15/2016,"Terrance, Megan",Female,Asian,NonHispanicLatino,34.06,No,No
1433,Client,Judson,5556528447,7556,SE Albina Way,Portland,Oregon,97219,3/16/2016,"Thortan, Megan",Male,White,NonHispanicLatino,35.97,No,No
1434,Sponsler,Kathryn,5554693296,3910,W Oberlin St,Beaverton,Oregon,97262,3/16/2016,"Grant, Jamal",Male,Black,NonHispanicLatino,36.28,No,No
1435,Bissett,Cameron,5557846289,9339,E Filmore  Blvd,Portland,Oregon,97215,3/17/2016,"Thortan, Megan",Female,Asian,NonHispanicLatino,32.06,No,No
1436,Luppino,Audrey,5556966108,5934,W Bush  Blvd,Vancouver,Washington,97287,3/19/2016,"Grant, Jamal",Female,Asian,NonHispanicLatino,33.96,Yes,No
1437,Manson,Nigel,5555837438,3952,SW 22nd St,Portland,Oregon,97239,3/19/2016,"Ali, Hafsa",Male,Asian,NonHispanicLatino,35.81,Yes,No
1438,Alvey,Leonard,5551951989,5527,NW Nantucket Way,Portland,Oregon,97221,3/21/2016,"Ali, Hafsa",Male,White,NonHispanicLatino,34.35,No,No
1439,Day,Amanda,5552961800,801,W 4th Rd,Portland,Oregon,97238,3/21/2016,"Garcia, Lilia",Female,White,NonHispanicLatino,38.01,No,No
1440,Delucia,Jackson,5551506781,524,S 2nd Ln,Portland,Oregon,97310,3/23/2016,"Grant, Jamal",Male,Black,HispanicLatino,32.2,No,No
1441,Waldorf,Lawrence,5558772778,1178,NE 1st St,Beaverton,Oregon,97209,3/23/2016,"Thortan, Megan",Male,White,NonHispanicLatino,30.77,No,No
1442,Exley,Rachel,5554579638,2870,NW Kennedy  Way,Vancouver,Washington,97295,3/24/2016,"Terrance, Megan",Female,Asian,HispanicLatino,32.85,No,No
1443,Docherty,DeAngelo,5558534955,8966,NW Riverview Way,Vancouver,Washington,97211,3/25/2016,"Lindsay, John",Male,Black,NonHispanicLatino,31.23,No,No
1444,Thompson,Kendall,5558021144,4408,W Adams  Tr,Portland,Oregon,97275,3/26/2016,"Terrance, Megan",Female,Asian,NonHispanicLatino,31.97,No,No
1445,Page,Valentin,5556588274,6209,W Jefferson  Pl,Portland,Oregon,97298,3/26/2016,"Garcia, Lilia",Female,Asian,NonHispanicLatino,34.45,No,No
1446,Horton,Aliana,5552772609,4113,NE Taft  Way,Vancouver,Washington,97240,3/28/2016,"Terrance, Megan",Female,White,HispanicLatino,39.72,No,No
1447,Yu,Frederica,5552037274,6461,N Taft  Tr,Portland,Oregon,97242,3/29/2016,"Garcia, Lilia",Female,Asian,HispanicLatino,32.44,No,No
1448,Elsen,Xuan,5556839622,7674,NW Ash Way,Vancouver,Washington,97211,3/30/2016,"Terrance, Megan",Female,Black,NonHispanicLatino,33.97,No,No
1449,James,David,5551289632,8361,SW California Way,Portland,Oregon,97299,3/31/2016,"Brock, Sarah",Male,Asian,HispanicLatino,31.24,No,No
1450,Bissette,Virginia,5551533376,3658,E 44th Dr,Portland,Oregon,97286,3/31/2016,"Grant, Jamal",Female,White,NonHispanicLatino,34.05,No,No
1451,Gatlin,Lanny,5552445485,9555,NW Jackson Ave,Vancouver,Washington,97264,3/31/2016,"Grant, Jamal",Male,Asian,NonHispanicLatino,33.47,No,No
1452,Zuckerman,Patricia,5559916974,3542,S Sierra Way,Beaverton,Oregon,97309,4/1/2016,"Grant, Jamal",Male,White,NonHispanicLatino,36.72,No,No
1453,Swartout,Thomas,5559216922,9203,SE Sierra Way,Vancouver,Washington,97256,4/1/2016,"Grant, Jamal",Male,White,NonHispanicLatino,36.28,No,No
1454,Jimenez,Cassidy,5552321907,1089,NW Williams Ln,Portland,Oregon,97253,4/3/2016,"Thortan, Megan",Female,White,NonHispanicLatino,37.71,No,No
1455,Tyler,Jewel,5553613798,882,NW Parkside Blvd,Portland,Oregon,97263,4/3/2016,"Grant, Jamal",Male,Asian,NonHispanicLatino,33.8,No,No
1456,Ray,Ronald,5554842382,2723,SE 7th Rd,Portland,Oregon,97204,4/5/2016,"Grant, Jamal",Male,White,NonHispanicLatino,36.81,No,No
1457,Jensen,Jaylin,5553604407,6804,NW Kennedy  St,Camas,Washington,97296,4/5/2016,"Ali, Hafsa",Female,Asian,HispanicLatino,38.9,No,No
1458,Keagle,Cheryl,5554294948,7054,NE Truman  St,Vancouver,Washington,97210,4/6/2016,"Grant, Jamal",Female,Asian,NonHispanicLatino,30.73,Yes,Yes
1459,Mckay,Jasmine,5557986150,5681,W Cesar Ln,Portland,Oregon,97216,4/7/2016,"Garcia, Lilia",Female,Asian,HispanicLatino,36.3,No,No
1460,Lafountain,Dereon,5556397603,7443,NW Riverview St,Portland,Oregon,97228,4/8/2016,"Garcia, Lilia",Male,Asian,NonHispanicLatino,25.68,No,No
1461,Ward,Lydia,5555611991,5176,SE 116th Ave,Portland,Oregon,97261,4/8/2016,"Smith, Eleanor",Female,White,NonHispanicLatino,34.33,No,No
1462,Connor,Lisa,5551059558,8242,SE Winslow St,Vancouver,Washington,97212,4/9/2016,"Lindsay, John",Female,Black,NonHispanicLatino,31.81,No,No
1463,Hernandez,Aubrey,5551257732,8312,SW 10th St,Vancouver,Washington,97265,4/9/2016,"Grant, Jamal",Female,Black,NonHispanicLatino,34.51,No,No
1464,Bailey,Sebastian,5558263709,9189,SE Jackson Blvd,Portland,Oregon,97302,4/9/2016,"Grant, Jamal",Male,Asian,HispanicLatino,39.08,No,No
1465,Sandberg,France,5554093524,3878,W 8th Rd,Portland,Oregon,97231,4/10/2016,"Terrance, Megan",Female,White,NonHispanicLatino,30.38,No,No
1466,Edling,Belen,5557621752,7700,S Filmore  Ln,Portland,Oregon,97269,4/10/2016,"Brock, Sarah",Female,Black,NonHispanicLatino,31.88,No,No
1467,Kennedy,Cedric,5557537813,7793,NE Riverview St,Portland,Oregon,97281,4/10/2016,"Lindsay, John",Male,White,NonHispanicLatino,39.63,No,No
1468,Ivey,Julianne,5554691202,1601,NE Clinton  Tr,Portland,Oregon,97262,4/11/2016,"Grant, Jamal",Female,Asian,NonHispanicLatino,34.63,No,No
1469,Robbins,Zack,5554007231,7664,NW 1st Blvd,Portland,Oregon,97307,4/11/2016,"Brock, Sarah",Male,White,NonHispanicLatino,33.55,No,No
1470,Lucero,Justa,5555873226,4658,NE 3rd Blvd,Portland,Oregon,97277,4/13/2016,"Thortan, Megan",Female,Asian,HispanicLatino,34.59,No,No
1471,Ibarra,Nyla,5556383159,7187,NW Maple Pl,Gresham,Oregon,97272,4/14/2016,"Brock, Sarah",Female,White,NonHispanicLatino,27.61,No,No
1472,Waller,Helen,5556532773,5240,N Blue St,Portland,Oregon,97213,4/14/2016,"Lindsay, John",Male,White,NonHispanicLatino,36.17,No,No
1473,Bosak,Gretchen,5554178987,5993,S Lansing Dr,Portland,Oregon,97301,4/15/2016,"Ali, Hafsa",Female,White,NonHispanicLatino,33.63,No,No
1474,Leedom,Lourdes,5552404836,7697,SE Hoover  Way,Vancouver,Washington,97227,4/15/2016,"Thortan, Megan",Female,Asian,HispanicLatino,32.38,No,No
1475,Granite,Elaine,5559358181,6797,W Hoover  Rd,Portland,Oregon,97263,4/16/2016,"Lindsay, John",Female,Asian,NonHispanicLatino,33.23,No,No
1476,Kilbane,Toshia,5556046414,8164,SW Bush  Ct,Portland,Oregon,97272,4/16/2016,"Garcia, Lilia",Female,Asian,NonHispanicLatino,31.55,No,No
1477,Reese,Aron,5556837793,7626,SE 1st Way,Vancouver,Washington,97273,4/17/2016,"Lindsay, John",Male,White,NonHispanicLatino,38.62,No,No
1478,Liggins,Roma,5554846501,9218,SW Carter  St,Portland,Oregon,97251,4/19/2016,"Thortan, Megan",Female,White,NonHispanicLatino,37.11,No,No
1479,Vedder,Leroy,5559895392,820,SW Blue Blvd,Camas,Washington,97243,4/20/2016,"Garcia, Lilia",Male,White,NonHispanicLatino,32.73,No,No
1480,Mirelez,Aaliyah,5555444073,210,NW Maple Ln,Portland,Oregon,97295,4/21/2016,"Smith, Eleanor",Female,White,NonHispanicLatino,34.89,No,No
1481,Groat,Alejandrina,5558496307,9131,SW 6th Dr,Gresham,Oregon,97200,4/22/2016,"Thortan, Megan",Female,Black,HispanicLatino,38.13,No,No
1482,Sahr,Delia,5552666630,3294,N Buchanan  Way,Portland,Oregon,97200,4/22/2016,"Garcia, Lilia",Female,White,NonHispanicLatino,31.84,Yes,Yes
1483,Guse,Anastasia,5558842665,1978,SW Bachelor Blvd,Portland,Oregon,97298,4/24/2016,"Brock, Sarah",Female,Asian,HispanicLatino,32.31,Yes,No
1484,Konrad,Leah,5551936882,837,NE Bachelor St,Portland,Oregon,97232,4/24/2016,"Thortan, Megan",Female,Asian,HispanicLatino,33.57,No,No
1485,Rossignol,Tiffani,5551664067,4562,NE Johns Way,Portland,Oregon,97304,4/26/2016,"Lindsay, John",Female,White,NonHispanicLatino,34.18,No,No
1486,Fuentes,Thomasina,5555607233,8661,SW Adams Blvd,Portland,Oregon,97268,4/26/2016,"Brock, Sarah",Female,Asian,NonHispanicLatino,40.08,No,No
1487,Silsby,Paige,5556685411,4852,SE Johnson  Blvd,Camas,Washington,97312,4/26/2016,"Smith, Eleanor",Female,Asian,HispanicLatino,31.76,No,No
1488,Dean,Patrick,5556559138,8066,SE Bachelor St,Portland,Oregon,97200,4/27/2016,"Lindsay, John",Male,Black,NonHispanicLatino,41.38,No,No
1489,Seibert,Linda,5556759113,3766,W Roosevelt  Dr,Hood River,Oregon,97287,4/28/2016,"Grant, Jamal",Female,Asian,NonHispanicLatino,31.36,No,No
1490,Mcglamery,Shira,5556095007,149,SW Truman  Way,Vancouver,Washington,97259,4/30/2016,"Grant, Jamal",Female,White,NonHispanicLatino,35.2,No,No
1491,Biery,Lydia,5555333053,1468,NW 8th Ave,Portland,Oregon,97287,4/30/2016,"Grant, Jamal",Female,White,NonHispanicLatino,28.6,No,No
1492,Brzozowski,Helen,5553962225,6055,SE 5th Blvd,Vancouver,Washington,97297,5/1/2016,"Lindsay, John",Female,White,NonHispanicLatino,30.82,Yes,No
1493,Brinton,Isreal,5551702091,6781,SW Bachelor Rd,Portland,Oregon,97286,5/2/2016,"Brock, Sarah",Male,Asian,NonHispanicLatino,39.83,No,No
1494,Sutton,Sharon,5551342832,479,SW Nevada Blvd,Beaverton,Oregon,97245,5/4/2016,"Brock, Sarah",Female,Asian,NonHispanicLatino,30.45,No,No
1495,Elkington,Theresa,5555288881,4322,NW Main St,Portland,Oregon,97285,5/4/2016,"Lindsay, John",Female,Asian,HispanicLatino,34.59,No,No
1496,Hines,Susan,5558401977,2204,NE Liberty St,Vancouver,Washington,97257,5/6/2016,"Grant, Jamal",Female,Asian,HispanicLatino,37.96,No,No
1497,Hensley,Sandy,5559933468,2433,SW Alberta Way,Portland,Oregon,97291,5/7/2016,"Ali, Hafsa",Female,Asian,HispanicLatino,33.03,No,No
1498,Trujillo,Sharon,5559128202,7670,NE 2nd Ave,Beaverton,Oregon,97255,5/8/2016,"Lindsay, John",Female,White,NonHispanicLatino,34.84,No,No
